report_date,purchase_type,wtd_avg,price_5day,Name,Year
2024-11-22 00:00:00.000,"Negotiated (carcass basis)",82.72,83.31,"National",2024
2024-11-21 00:00:00.000,"Negotiated (carcass basis)",,83.65,"National",2024
2024-11-20 00:00:00.000,"Negotiated (carcass basis)",85.04,84.08,"National",2024
2024-11-19 00:00:00.000,"Negotiated (carcass basis)",82.49,86.46,"National",2024
2024-11-18 00:00:00.000,"Negotiated (carcass basis)",83.32,86.91,"National",2024
2024-11-15 00:00:00.000,"Negotiated (carcass basis)",84.67,86.74,"National",2024
2024-11-14 00:00:00.000,"Negotiated (carcass basis)",86.14,86.69,"National",2024
2024-11-13 00:00:00.000,"Negotiated (carcass basis)",88.94,86.64,"National",2024
2024-11-12 00:00:00.000,"Negotiated (carcass basis)",84.79,83.77,"National",2024
2024-11-11 00:00:00.000,"Negotiated (carcass basis)",83.52,83.26,"National",2024
2024-11-08 00:00:00.000,"Negotiated (carcass basis)",81.67,82.31,"National",2024
2024-11-07 00:00:00.000,"Negotiated (carcass basis)",85.03,82.16,"National",2024
2024-11-06 00:00:00.000,"Negotiated (carcass basis)",82.72,81.9,"National",2024
2024-11-05 00:00:00.000,"Negotiated (carcass basis)",83.37,82.96,"National",2024
2024-11-04 00:00:00.000,"Negotiated (carcass basis)",77.5,82.57,"National",2024
2024-11-01 00:00:00.000,"Negotiated (carcass basis)",79.06,82.92,"National",2024
2024-10-31 00:00:00.000,"Negotiated (carcass basis)",82.7,81.96,"National",2024
2024-10-30 00:00:00.000,"Negotiated (carcass basis)",84.8,81.31,"National",2024
2024-10-29 00:00:00.000,"Negotiated (carcass basis)",82.04,79.08,"National",2024
2024-10-28 00:00:00.000,"Negotiated (carcass basis)",80.95,77.43,"National",2024
2024-10-25 00:00:00.000,"Negotiated (carcass basis)",75.66,76.65,"National",2024
2024-10-24 00:00:00.000,"Negotiated (carcass basis)",75.25,76.35,"National",2024
2024-10-23 00:00:00.000,"Negotiated (carcass basis)",77.84,76.5,"National",2024
2024-10-22 00:00:00.000,"Negotiated (carcass basis)",77.11,76.52,"National",2024
2024-10-21 00:00:00.000,"Negotiated (carcass basis)",75.22,76.28,"National",2024
2024-10-18 00:00:00.000,"Negotiated (carcass basis)",72.05,76.2,"National",2024
2024-10-17 00:00:00.000,"Negotiated (carcass basis)",76.15,76.45,"National",2024
2024-10-16 00:00:00.000,"Negotiated (carcass basis)",77.43,76.48,"National",2024
2024-10-15 00:00:00.000,"Negotiated (carcass basis)",76.8,75.73,"National",2024
2024-10-14 00:00:00.000,"Negotiated (carcass basis)",74.47,75.69,"National",2024
2024-10-11 00:00:00.000,"Negotiated (carcass basis)",74.34,75.89,"National",2024
2024-10-10 00:00:00.000,"Negotiated (carcass basis)",,76.11,"National",2024
2024-10-09 00:00:00.000,"Negotiated (carcass basis)",75.16,75.92,"National",2024
2024-10-08 00:00:00.000,"Negotiated (carcass basis)",76.48,76.06,"National",2024
2024-10-07 00:00:00.000,"Negotiated (carcass basis)",76.68,76.94,"National",2024
2024-10-04 00:00:00.000,"Negotiated (carcass basis)",74.89,76.92,"National",2024
2024-10-03 00:00:00.000,"Negotiated (carcass basis)",73.99,76.67,"National",2024
2024-10-02 00:00:00.000,"Negotiated (carcass basis)",75.91,76.97,"National",2024
2024-10-01 00:00:00.000,"Negotiated (carcass basis)",77.79,77.15,"National",2024
2024-09-30 00:00:00.000,"Negotiated (carcass basis)",76.68,76.67,"National",2024
2024-09-27 00:00:00.000,"Negotiated (carcass basis)",75.11,76.62,"National",2024
2024-09-26 00:00:00.000,"Negotiated (carcass basis)",78.18,76.85,"National",2024
2024-09-25 00:00:00.000,"Negotiated (carcass basis)",77.04,76.63,"National",2024
2024-09-24 00:00:00.000,"Negotiated (carcass basis)",76.54,76.36,"National",2024
2024-09-23 00:00:00.000,"Negotiated (carcass basis)",75.01,76.78,"National",2024
2024-09-20 00:00:00.000,"Negotiated (carcass basis)",76.88,76.88,"National",2024
2024-09-19 00:00:00.000,"Negotiated (carcass basis)",76.27,76.81,"National",2024
2024-09-18 00:00:00.000,"Negotiated (carcass basis)",74.88,76.81,"National",2024
2024-09-17 00:00:00.000,"Negotiated (carcass basis)",77.33,77.04,"National",2024
2024-09-16 00:00:00.000,"Negotiated (carcass basis)",76.96,77.55,"National",2024
2024-09-13 00:00:00.000,"Negotiated (carcass basis)",76,77.84,"National",2024
2024-09-12 00:00:00.000,"Negotiated (carcass basis)",76,77.85,"National",2024
2024-09-11 00:00:00.000,"Negotiated (carcass basis)",77.25,77.97,"National",2024
2024-09-10 00:00:00.000,"Negotiated (carcass basis)",78.34,78.35,"National",2024
2024-09-09 00:00:00.000,"Negotiated (carcass basis)",78.48,78.4,"National",2024
2024-09-06 00:00:00.000,"Negotiated (carcass basis)",76.79,78.38,"National",2024
2024-09-05 00:00:00.000,"Negotiated (carcass basis)",77.84,78.44,"National",2024
2024-09-04 00:00:00.000,"Negotiated (carcass basis)",78.67,78.41,"National",2024
2024-09-03 00:00:00.000,"Negotiated (carcass basis)",78.9,77.74,"National",2024
2024-08-30 00:00:00.000,"Negotiated (carcass basis)",76.64,78.84,"National",2024
2024-08-29 00:00:00.000,"Negotiated (carcass basis)",76.55,79.29,"National",2024
2024-08-28 00:00:00.000,"Negotiated (carcass basis)",77.75,79.86,"National",2024
2024-08-27 00:00:00.000,"Negotiated (carcass basis)",79.55,80.74,"National",2024
2024-08-26 00:00:00.000,"Negotiated (carcass basis)",80.17,82.23,"National",2024
2024-08-23 00:00:00.000,"Negotiated (carcass basis)",80.76,82.6,"National",2024
2024-08-22 00:00:00.000,"Negotiated (carcass basis)",83.36,82.88,"National",2024
2024-08-21 00:00:00.000,"Negotiated (carcass basis)",82.06,83.37,"National",2024
2024-08-20 00:00:00.000,"Negotiated (carcass basis)",83.26,83.91,"National",2024
2024-08-19 00:00:00.000,"Negotiated (carcass basis)",82.72,83.79,"National",2024
2024-08-16 00:00:00.000,"Negotiated (carcass basis)",83,83.66,"National",2024
2024-08-15 00:00:00.000,"Negotiated (carcass basis)",85.31,83.68,"National",2024
2024-08-14 00:00:00.000,"Negotiated (carcass basis)",84.43,83.5,"National",2024
2024-08-13 00:00:00.000,"Negotiated (carcass basis)",83.17,83.94,"National",2024
2024-08-12 00:00:00.000,"Negotiated (carcass basis)",82.48,85.25,"National",2024
2024-08-09 00:00:00.000,"Negotiated (carcass basis)",83.53,85.51,"National",2024
2024-08-08 00:00:00.000,"Negotiated (carcass basis)",84.87,85.6,"National",2024
2024-08-07 00:00:00.000,"Negotiated (carcass basis)",85.92,85.68,"National",2024
2024-08-06 00:00:00.000,"Negotiated (carcass basis)",85.88,85.66,"National",2024
2024-08-05 00:00:00.000,"Negotiated (carcass basis)",76.91,85.2,"National",2024
2024-08-02 00:00:00.000,"Negotiated (carcass basis)",84.07,85.27,"National",2024
2024-08-01 00:00:00.000,"Negotiated (carcass basis)",85.23,85.15,"National",2024
2024-07-31 00:00:00.000,"Negotiated (carcass basis)",85.76,85.06,"National",2024
2024-07-30 00:00:00.000,"Negotiated (carcass basis)",84.68,84.66,"National",2024
2024-07-29 00:00:00.000,"Negotiated (carcass basis)",84.07,84.53,"National",2024
2024-07-26 00:00:00.000,"Negotiated (carcass basis)",82.13,84.49,"National",2024
2024-07-25 00:00:00.000,"Negotiated (carcass basis)",84.51,84.48,"National",2024
2024-07-24 00:00:00.000,"Negotiated (carcass basis)",85.3,84.66,"National",2024
2024-07-23 00:00:00.000,"Negotiated (carcass basis)",84.35,84.65,"National",2024
2024-07-22 00:00:00.000,"Negotiated (carcass basis)",84.04,84.88,"National",2024
2024-07-19 00:00:00.000,"Negotiated (carcass basis)",82.42,84.81,"National",2024
2024-07-18 00:00:00.000,"Negotiated (carcass basis)",85.39,84.82,"National",2024
2024-07-17 00:00:00.000,"Negotiated (carcass basis)",85.08,84.86,"National",2024
2024-07-16 00:00:00.000,"Negotiated (carcass basis)",85.05,85.7,"National",2024
2024-07-15 00:00:00.000,"Negotiated (carcass basis)",83.12,88.48,"National",2024
2024-07-12 00:00:00.000,"Negotiated (carcass basis)",83.04,89.03,"National",2024
2024-07-11 00:00:00.000,"Negotiated (carcass basis)",86.77,89.4,"National",2024
2024-07-10 00:00:00.000,"Negotiated (carcass basis)",87.31,89.53,"National",2024
2024-07-09 00:00:00.000,"Negotiated (carcass basis)",90.72,90.6,"National",2024
2024-07-08 00:00:00.000,"Negotiated (carcass basis)",90.63,91.21,"National",2024
2024-07-05 00:00:00.000,"Negotiated (carcass basis)",89.45,91.17,"National",2024
2024-07-03 00:00:00.000,"Negotiated (carcass basis)",90.97,90.91,"National",2024
2024-07-02 00:00:00.000,"Negotiated (carcass basis)",91.65,90.53,"National",2024
2024-07-01 00:00:00.000,"Negotiated (carcass basis)",88.74,89.05,"National",2024
2024-06-28 00:00:00.000,"Negotiated (carcass basis)",89.17,88.69,"National",2024
2024-06-27 00:00:00.000,"Negotiated (carcass basis)",89.03,88.23,"National",2024
2024-06-26 00:00:00.000,"Negotiated (carcass basis)",88.64,87.99,"National",2024
2024-06-25 00:00:00.000,"Negotiated (carcass basis)",89.21,87.77,"National",2024
2024-06-24 00:00:00.000,"Negotiated (carcass basis)",86.64,87.59,"National",2024
2024-06-21 00:00:00.000,"Negotiated (carcass basis)",86.04,87.74,"National",2024
2024-06-20 00:00:00.000,"Negotiated (carcass basis)",87.21,87.97,"National",2024
2024-06-19 00:00:00.000,"Negotiated (carcass basis)",87.51,88.06,"National",2024
2024-06-18 00:00:00.000,"Negotiated (carcass basis)",89.02,88.13,"National",2024
2024-06-17 00:00:00.000,"Negotiated (carcass basis)",,87.49,"National",2024
2024-06-14 00:00:00.000,"Negotiated (carcass basis)",87.61,87.63,"National",2024
2024-06-13 00:00:00.000,"Negotiated (carcass basis)",86.87,87.46,"National",2024
2024-06-12 00:00:00.000,"Negotiated (carcass basis)",87.59,87.45,"National",2024
2024-06-11 00:00:00.000,"Negotiated (carcass basis)",87.5,87.82,"National",2024
2024-06-10 00:00:00.000,"Negotiated (carcass basis)",88.58,88.26,"National",2024
2024-06-07 00:00:00.000,"Negotiated (carcass basis)",85.98,88.32,"National",2024
2024-06-06 00:00:00.000,"Negotiated (carcass basis)",86.23,88.5,"National",2024
2024-06-05 00:00:00.000,"Negotiated (carcass basis)",88.72,88.41,"National",2024
2024-06-04 00:00:00.000,"Negotiated (carcass basis)",88.78,88.53,"National",2024
2024-06-03 00:00:00.000,"Negotiated (carcass basis)",89.35,88.3,"National",2024
2024-05-31 00:00:00.000,"Negotiated (carcass basis)",86.9,88.18,"National",2024
2024-05-30 00:00:00.000,"Negotiated (carcass basis)",87.36,88.16,"National",2024
2024-05-29 00:00:00.000,"Negotiated (carcass basis)",89.05,88.38,"National",2024
2024-05-28 00:00:00.000,"Negotiated (carcass basis)",87.83,87.75,"National",2024
2024-05-24 00:00:00.000,"Negotiated (carcass basis)",86.64,87.72,"National",2024
2024-05-23 00:00:00.000,"Negotiated (carcass basis)",88.27,87.96,"National",2024
2024-05-22 00:00:00.000,"Negotiated (carcass basis)",87.83,88.15,"National",2024
2024-05-21 00:00:00.000,"Negotiated (carcass basis)",88.2,88.37,"National",2024
2024-05-20 00:00:00.000,"Negotiated (carcass basis)",86.43,89.27,"National",2024
2024-05-17 00:00:00.000,"Negotiated (carcass basis)",88.57,89.62,"National",2024
2024-05-16 00:00:00.000,"Negotiated (carcass basis)",89.33,89.57,"National",2024
2024-05-15 00:00:00.000,"Negotiated (carcass basis)",88.73,89.59,"National",2024
2024-05-14 00:00:00.000,"Negotiated (carcass basis)",90.83,90.54,"National",2024
2024-05-13 00:00:00.000,"Negotiated (carcass basis)",89.78,91.92,"National",2024
2024-05-10 00:00:00.000,"Negotiated (carcass basis)",88.41,92.06,"National",2024
2024-05-09 00:00:00.000,"Negotiated (carcass basis)",89.35,92.3,"National",2024
2024-05-08 00:00:00.000,"Negotiated (carcass basis)",91.79,92.43,"National",2024
2024-05-07 00:00:00.000,"Negotiated (carcass basis)",93.25,92.41,"National",2024
2024-05-06 00:00:00.000,"Negotiated (carcass basis)",92.41,91.77,"National",2024
2024-05-03 00:00:00.000,"Negotiated (carcass basis)",89.38,91.64,"National",2024
2024-05-02 00:00:00.000,"Negotiated (carcass basis)",91.78,91.75,"National",2024
2024-05-01 00:00:00.000,"Negotiated (carcass basis)",92.02,91.5,"National",2024
2024-04-30 00:00:00.000,"Negotiated (carcass basis)",92.03,91.13,"National",2024
2024-04-29 00:00:00.000,"Negotiated (carcass basis)",89.63,90.94,"National",2024
2024-04-26 00:00:00.000,"Negotiated (carcass basis)",90.38,91.02,"National",2024
2024-04-25 00:00:00.000,"Negotiated (carcass basis)",88.71,90.85,"National",2024
2024-04-24 00:00:00.000,"Negotiated (carcass basis)",91.49,90.84,"National",2024
2024-04-23 00:00:00.000,"Negotiated (carcass basis)",91.85,89.89,"National",2024
2024-04-22 00:00:00.000,"Negotiated (carcass basis)",90.31,89.25,"National",2024
2024-04-19 00:00:00.000,"Negotiated (carcass basis)",88.49,89.08,"National",2024
2024-04-18 00:00:00.000,"Negotiated (carcass basis)",89.78,88.89,"National",2024
2024-04-17 00:00:00.000,"Negotiated (carcass basis)",89.13,88.4,"National",2024
2024-04-16 00:00:00.000,"Negotiated (carcass basis)",89.04,88.83,"National",2024
2024-04-15 00:00:00.000,"Negotiated (carcass basis)",85.71,90.84,"National",2024
2024-04-12 00:00:00.000,"Negotiated (carcass basis)",86.6,90.81,"National",2024
2024-04-11 00:00:00.000,"Negotiated (carcass basis)",87.05,90.59,"National",2024
2024-04-10 00:00:00.000,"Negotiated (carcass basis)",90.63,90.88,"National",2024
2024-04-09 00:00:00.000,"Negotiated (carcass basis)",93.77,89.62,"National",2024
2024-04-08 00:00:00.000,"Negotiated (carcass basis)",86.32,85.84,"National",2024
2024-04-05 00:00:00.000,"Negotiated (carcass basis)",86.7,85.67,"National",2024
2024-04-04 00:00:00.000,"Negotiated (carcass basis)",87.23,85.42,"National",2024
2024-04-03 00:00:00.000,"Negotiated (carcass basis)",86.04,84.02,"National",2024
2024-04-02 00:00:00.000,"Negotiated (carcass basis)",84.71,82.13,"National",2024
2024-04-01 00:00:00.000,"Negotiated (carcass basis)",80.16,80.58,"National",2024
2024-03-29 00:00:00.000,"Negotiated (carcass basis)",,80.67,"National",2024
2024-03-28 00:00:00.000,"Negotiated (carcass basis)",81.47,80.4,"National",2024
2024-03-27 00:00:00.000,"Negotiated (carcass basis)",79.26,80.12,"National",2024
2024-03-26 00:00:00.000,"Negotiated (carcass basis)",80.63,80.48,"National",2024
2024-03-25 00:00:00.000,"Negotiated (carcass basis)",81.17,80.57,"National",2024
2024-03-22 00:00:00.000,"Negotiated (carcass basis)",79.3,80.39,"National",2024
2024-03-21 00:00:00.000,"Negotiated (carcass basis)",80.3,80.5,"National",2024
2024-03-20 00:00:00.000,"Negotiated (carcass basis)",81.24,80.25,"National",2024
2024-03-19 00:00:00.000,"Negotiated (carcass basis)",80.78,79.81,"National",2024
2024-03-18 00:00:00.000,"Negotiated (carcass basis)",79.66,78.94,"National",2024
2024-03-15 00:00:00.000,"Negotiated (carcass basis)",79.94,78.73,"National",2024
2024-03-14 00:00:00.000,"Negotiated (carcass basis)",79.7,78.4,"National",2024
2024-03-13 00:00:00.000,"Negotiated (carcass basis)",78.43,77.46,"National",2024
2024-03-12 00:00:00.000,"Negotiated (carcass basis)",77.35,76.72,"National",2024
2024-03-11 00:00:00.000,"Negotiated (carcass basis)",76.16,75.9,"National",2024
2024-03-08 00:00:00.000,"Negotiated (carcass basis)",76.18,75.71,"National",2024
2024-03-07 00:00:00.000,"Negotiated (carcass basis)",77.17,75.37,"National",2024
2024-03-06 00:00:00.000,"Negotiated (carcass basis)",76.22,75.09,"National",2024
2024-03-05 00:00:00.000,"Negotiated (carcass basis)",74.63,74.34,"National",2024
2024-03-04 00:00:00.000,"Negotiated (carcass basis)",74.16,73.52,"National",2024
2024-03-01 00:00:00.000,"Negotiated (carcass basis)",72.67,72.72,"National",2024
2024-02-29 00:00:00.000,"Negotiated (carcass basis)",75.49,72.61,"National",2024
2024-02-28 00:00:00.000,"Negotiated (carcass basis)",74.47,72.48,"National",2024
2024-02-27 00:00:00.000,"Negotiated (carcass basis)",72.7,72.36,"National",2024
2024-02-26 00:00:00.000,"Negotiated (carcass basis)",70.91,72.01,"National",2024
2024-02-23 00:00:00.000,"Negotiated (carcass basis)",71.49,71.92,"National",2024
2024-02-22 00:00:00.000,"Negotiated (carcass basis)",73.2,71.52,"National",2024
2024-02-21 00:00:00.000,"Negotiated (carcass basis)",72.62,70.47,"National",2024
2024-02-20 00:00:00.000,"Negotiated (carcass basis)",70.25,68.83,"National",2024
2024-02-19 00:00:00.000,"Negotiated (carcass basis)",69.43,68.5,"National",2024
2024-02-16 00:00:00.000,"Negotiated (carcass basis)",69.45,68.11,"National",2024
2024-02-15 00:00:00.000,"Negotiated (carcass basis)",67.34,67.5,"National",2024
2024-02-14 00:00:00.000,"Negotiated (carcass basis)",68.21,67.3,"National",2024
2024-02-13 00:00:00.000,"Negotiated (carcass basis)",68.19,66.55,"National",2024
2024-02-12 00:00:00.000,"Negotiated (carcass basis)",65.21,65.6,"National",2024
2024-02-09 00:00:00.000,"Negotiated (carcass basis)",63.79,64.91,"National",2024
2024-02-08 00:00:00.000,"Negotiated (carcass basis)",65.06,64.59,"National",2024
2024-02-07 00:00:00.000,"Negotiated (carcass basis)",66.37,64.36,"National",2024
2024-02-06 00:00:00.000,"Negotiated (carcass basis)",65.45,62.89,"National",2024
2024-02-05 00:00:00.000,"Negotiated (carcass basis)",60.87,61.14,"National",2024
2024-02-02 00:00:00.000,"Negotiated (carcass basis)",61.76,61.17,"National",2024
2024-02-01 00:00:00.000,"Negotiated (carcass basis)",63.35,60.24,"National",2024
2024-01-31 00:00:00.000,"Negotiated (carcass basis)",62.56,59.19,"National",2024
2024-01-30 00:00:00.000,"Negotiated (carcass basis)",59.4,56.61,"National",2024
2024-01-29 00:00:00.000,"Negotiated (carcass basis)",,52.43,"National",2024
2024-01-26 00:00:00.000,"Negotiated (carcass basis)",56.27,51.58,"National",2024
2024-01-25 00:00:00.000,"Negotiated (carcass basis)",54.63,49.68,"National",2024
2024-01-24 00:00:00.000,"Negotiated (carcass basis)",53.1,48.59,"National",2024
2024-01-23 00:00:00.000,"Negotiated (carcass basis)",47.34,47.11,"National",2024
2024-01-22 00:00:00.000,"Negotiated (carcass basis)",46.53,46.77,"National",2024
2024-01-19 00:00:00.000,"Negotiated (carcass basis)",46.62,46.8,"National",2024
2024-01-18 00:00:00.000,"Negotiated (carcass basis)",48.04,46.73,"National",2024
2024-01-17 00:00:00.000,"Negotiated (carcass basis)",47.07,46.33,"National",2024
2024-01-16 00:00:00.000,"Negotiated (carcass basis)",45.9,45.49,"National",2024
2024-01-15 00:00:00.000,"Negotiated (carcass basis)",,45.31,"National",2024
2024-01-12 00:00:00.000,"Negotiated (carcass basis)",44.96,45.29,"National",2024
2024-01-11 00:00:00.000,"Negotiated (carcass basis)",45.49,45.18,"National",2024
2024-01-10 00:00:00.000,"Negotiated (carcass basis)",45.27,45.17,"National",2024
2024-01-09 00:00:00.000,"Negotiated (carcass basis)",45.31,45.05,"National",2024
2024-01-08 00:00:00.000,"Negotiated (carcass basis)",44.9,45,"National",2024
2024-01-05 00:00:00.000,"Negotiated (carcass basis)",44.56,45.01,"National",2024
2024-01-04 00:00:00.000,"Negotiated (carcass basis)",45.31,44.95,"National",2024
2024-01-03 00:00:00.000,"Negotiated (carcass basis)",44.88,45.03,"National",2024
2024-01-02 00:00:00.000,"Negotiated (carcass basis)",45.13,45.52,"National",2024
2022-12-30 00:00:00.000,"Negotiated (carcass basis)",74.98,76.24,"National",2022
2022-12-29 00:00:00.000,"Negotiated (carcass basis)",75.3,76.46,"National",2022
2022-12-28 00:00:00.000,"Negotiated (carcass basis)",76,77.27,"National",2022
2022-12-27 00:00:00.000,"Negotiated (carcass basis)",77.8,78.43,"National",2022
2022-12-23 00:00:00.000,"Negotiated (carcass basis)",,79.66,"National",2022
2022-12-22 00:00:00.000,"Negotiated (carcass basis)",79.08,79.93,"National",2022
2022-12-21 00:00:00.000,"Negotiated (carcass basis)",79.52,80.38,"National",2022
2022-12-20 00:00:00.000,"Negotiated (carcass basis)",79.92,80.55,"National",2022
2022-12-19 00:00:00.000,"Negotiated (carcass basis)",79.88,80.93,"National",2022
2022-12-16 00:00:00.000,"Negotiated (carcass basis)",80.67,81.18,"National",2022
2022-12-15 00:00:00.000,"Negotiated (carcass basis)",81.44,81.73,"National",2022
2022-12-14 00:00:00.000,"Negotiated (carcass basis)",80.63,81.71,"National",2022
2022-12-13 00:00:00.000,"Negotiated (carcass basis)",81.48,83.22,"National",2022
2022-12-12 00:00:00.000,"Negotiated (carcass basis)",81.68,83.45,"National",2022
2022-12-09 00:00:00.000,"Negotiated (carcass basis)",83.07,83.41,"National",2022
2022-12-08 00:00:00.000,"Negotiated (carcass basis)",81.11,83.4,"National",2022
2022-12-07 00:00:00.000,"Negotiated (carcass basis)",84.68,83.92,"National",2022
2022-12-06 00:00:00.000,"Negotiated (carcass basis)",82.12,84.73,"National",2022
2022-12-05 00:00:00.000,"Negotiated (carcass basis)",81.69,84.89,"National",2022
2022-12-02 00:00:00.000,"Negotiated (carcass basis)",82.22,84.95,"National",2022
2022-12-01 00:00:00.000,"Negotiated (carcass basis)",85.26,85,"National",2022
2022-11-30 00:00:00.000,"Negotiated (carcass basis)",86.06,84.95,"National",2022
2022-11-29 00:00:00.000,"Negotiated (carcass basis)",83.91,83.84,"National",2022
2022-11-28 00:00:00.000,"Negotiated (carcass basis)",83.22,84.3,"National",2022
2022-11-25 00:00:00.000,"Negotiated (carcass basis)",82.95,84.31,"National",2022
2022-11-23 00:00:00.000,"Negotiated (carcass basis)",84.76,83.93,"National",2022
2022-11-22 00:00:00.000,"Negotiated (carcass basis)",85.3,84.39,"National",2022
2022-11-21 00:00:00.000,"Negotiated (carcass basis)",82.16,84.5,"National",2022
2022-11-18 00:00:00.000,"Negotiated (carcass basis)",81.81,84.74,"National",2022
2022-11-17 00:00:00.000,"Negotiated (carcass basis)",83.27,85.22,"National",2022
2022-11-16 00:00:00.000,"Negotiated (carcass basis)",86.15,85.49,"National",2022
2022-11-15 00:00:00.000,"Negotiated (carcass basis)",85.54,86.07,"National",2022
2022-11-14 00:00:00.000,"Negotiated (carcass basis)",84.08,86.63,"National",2022
2022-11-11 00:00:00.000,"Negotiated (carcass basis)",85.34,86.62,"National",2022
2022-11-10 00:00:00.000,"Negotiated (carcass basis)",85.23,86.55,"National",2022
2022-11-09 00:00:00.000,"Negotiated (carcass basis)",87.7,86.63,"National",2022
2022-11-08 00:00:00.000,"Negotiated (carcass basis)",87.22,87.09,"National",2022
2022-11-07 00:00:00.000,"Negotiated (carcass basis)",84.77,87.7,"National",2022
2022-11-04 00:00:00.000,"Negotiated (carcass basis)",85.18,88.26,"National",2022
2022-11-03 00:00:00.000,"Negotiated (carcass basis)",86.12,88.87,"National",2022
2022-11-02 00:00:00.000,"Negotiated (carcass basis)",89.48,89.87,"National",2022
2022-11-01 00:00:00.000,"Negotiated (carcass basis)",89.75,94.97,"National",2022
2022-10-31 00:00:00.000,"Negotiated (carcass basis)",88.34,96.3,"National",2022
2022-10-28 00:00:00.000,"Negotiated (carcass basis)",90.54,96.34,"National",2022
2022-10-27 00:00:00.000,"Negotiated (carcass basis)",91.69,96.17,"National",2022
2022-10-26 00:00:00.000,"Negotiated (carcass basis)",98.98,96.33,"National",2022
2022-10-25 00:00:00.000,"Negotiated (carcass basis)",96.77,95.49,"National",2022
2022-10-24 00:00:00.000,"Negotiated (carcass basis)",89.18,94.6,"National",2022
2022-10-21 00:00:00.000,"Negotiated (carcass basis)",88.89,94.3,"National",2022
2022-10-20 00:00:00.000,"Negotiated (carcass basis)",94.74,94.05,"National",2022
2022-10-19 00:00:00.000,"Negotiated (carcass basis)",97.52,93.16,"National",2022
2022-10-18 00:00:00.000,"Negotiated (carcass basis)",93.85,90.65,"National",2022
2022-10-17 00:00:00.000,"Negotiated (carcass basis)",86.24,88.75,"National",2022
2022-10-14 00:00:00.000,"Negotiated (carcass basis)",87.8,88.52,"National",2022
2022-10-13 00:00:00.000,"Negotiated (carcass basis)",89.26,88.45,"National",2022
2022-10-12 00:00:00.000,"Negotiated (carcass basis)",90.29,88.47,"National",2022
2022-10-11 00:00:00.000,"Negotiated (carcass basis)",87.88,89.77,"National",2022
2022-10-10 00:00:00.000,"Negotiated (carcass basis)",84.14,91.19,"National",2022
2022-10-07 00:00:00.000,"Negotiated (carcass basis)",86.89,91.3,"National",2022
2022-10-06 00:00:00.000,"Negotiated (carcass basis)",89.4,91.27,"National",2022
2022-10-05 00:00:00.000,"Negotiated (carcass basis)",92.99,91.23,"National",2022
2022-10-04 00:00:00.000,"Negotiated (carcass basis)",92.77,90.86,"National",2022
2022-10-03 00:00:00.000,"Negotiated (carcass basis)",82.6,93.62,"National",2022
2022-09-30 00:00:00.000,"Negotiated (carcass basis)",85.08,94.03,"National",2022
2022-09-29 00:00:00.000,"Negotiated (carcass basis)",88.35,94.05,"National",2022
2022-09-28 00:00:00.000,"Negotiated (carcass basis)",93.28,94.68,"National",2022
2022-09-27 00:00:00.000,"Negotiated (carcass basis)",97.37,95.75,"National",2022
2022-09-26 00:00:00.000,"Negotiated (carcass basis)",91.88,95.36,"National",2022
2022-09-23 00:00:00.000,"Negotiated (carcass basis)",86.34,95.58,"National",2022
2022-09-22 00:00:00.000,"Negotiated (carcass basis)",94.03,95.78,"National",2022
